CustomerID,Recency,Frequency,Monetary,TotalQuantity,ProductDiversity,TransactionCount,AverageOrderValue,BasketSize
16766,273,2,1145.6,536,17,34,572.8,268.0
16767,31,11,5575.56,4423,148,221,506.87,402.09
16768,48,3,478.09000000000003,196,47,54,159.36,65.33
16769,260,1,361.54,80,33,38,361.54,80.0
16770,58,5,757.1,456,116,140,151.42,91.2
16771,33,5,2242.61,1487,200,254,448.52,297.4
16773,57,1,171.59,171,23,26,171.59,171.0
16774,68,4,661.52,322,36,48,165.38,80.5
16775,10,11,1691.51,439,84,157,153.77,39.91
16776,60,1,371.54,254,61,71,371.54,254.0
16777,80,2,222.62,62,45,48,111.31,31.0
16778,74,2,245.94,194,16,16,122.97,97.0
16779,2,22,10611.72,5301,161,331,482.35,240.95
16780,100,2,422.24,270,51,59,211.12,135.0
16781,372,1,311.25,113,17,17,311.25,113.0
16782,10,13,2267.9500000000003,705,103,183,174.46,54.23
16784,20,1,107.6,24,3,3,107.6,24.0
16788,123,2,594.39,304,138,148,297.2,152.0
16789,8,1,80.80000000000001,32,5,5,80.8,32.0
16790,4,6,1545.6200000000001,898,88,93,257.6,149.67
16791,29,7,1705.78,757,218,314,243.68,108.14
16792,282,2,110.38,44,11,12,55.19,22.0
16793,57,1,243.84,146,16,16,243.84,146.0
16794,1,10,1196.5,923,142,278,119.65,92.3
16795,365,1,414.88,239,64,66,414.88,239.0
16796,89,1,305.62,186,18,18,305.62,186.0
16800,11,1,1162.65,524,148,156,1162.65,524.0
16801,163,4,1594.23,493,72,75,398.56,123.25
16803,65,1,332.3,245,24,24,332.3,245.0
16804,23,3,536.99,246,59,60,179.0,82.0
16805,174,2,460.59000000000003,539,94,98,230.3,269.5
16806,103,4,762.16,356,68,93,190.54,89.0
16807,143,3,1121.59,778,57,67,373.86,259.33
16808,99,2,288.42,196,21,23,144.21,98.0
16809,23,5,914.69,652,79,149,182.94,130.4
16810,192,1,309.54,114,15,15,309.54,114.0
16811,5,2,547.07,477,26,28,273.54,238.5
16812,361,1,479.35,81,15,15,479.35,81.0
16813,8,10,1652.18,1501,248,426,165.22,150.1
16814,14,21,6416.7,2697,122,319,305.56,128.43
16816,103,4,417.06,274,28,28,104.26,68.5
16817,3,9,1604.75,822,73,86,178.31,91.33
16818,11,11,3349.57,2164,172,188,304.51,196.73
16820,96,1,497.61,307,26,26,497.61,307.0
16823,227,1,358.38,136,34,38,358.38,136.0
16824,16,2,460.64,236,23,26,230.32,118.0
16825,39,2,775.18,566,27,28,387.59,283.0
16826,51,1,341.7,158,22,22,341.7,158.0
16828,93,2,128.5,59,8,8,64.25,29.5
16829,157,1,197.22,99,11,11,197.22,99.0
16830,39,1,325.91,264,23,23,325.91,264.0
16832,184,3,199.15,33,11,12,66.38,11.0
16833,1,4,1106.53,440,46,47,276.63,110.0
16834,228,1,413.46,358,24,24,413.46,358.0
16835,128,2,180.85,61,10,10,90.42,30.5
16836,40,2,251.87,165,11,11,125.94,82.5
16837,31,11,3170.98,1563,123,165,288.27,142.09
16838,197,2,588.85,185,24,25,294.42,92.5
16839,9,34,16594.35,8975,114,266,488.07,263.97
16841,37,6,1869.82,2250,101,116,311.64,375.0
16842,101,3,1264.19,693,45,63,421.4,231.0
16843,43,16,10196.57,10159,226,378,637.29,634.94
16846,50,1,214.32,135,11,11,214.32,135.0
16847,43,1,193.44,78,12,12,193.44,78.0
16848,53,1,281.42,182,14,14,281.42,182.0
16849,187,1,124.57,33,8,8,124.57,33.0
16850,334,1,332.41,249,19,19,332.41,249.0
16851,4,3,342.45,271,17,20,114.15,90.33
16852,10,2,144.91,56,9,9,72.46,28.0
16855,24,2,328.40000000000003,164,19,19,164.2,82.0
16856,15,1,35.400000000000006,12,2,2,35.4,12.0
16858,369,1,375.69000000000005,91,9,10,375.69,91.0
16859,145,2,747.81,827,50,52,373.9,413.5
16861,60,2,173.76,140,6,6,86.88,70.0
16863,31,2,502.8,409,25,26,251.4,204.5
16866,141,3,207.74,60,10,11,69.25,20.0
16869,23,4,817.12,583,113,127,204.28,145.75
16871,22,6,2812.34,1253,131,137,468.72,208.83
16872,77,3,680.02,600,5,7,226.67,200.0
16873,5,6,7123.62,3840,179,279,1187.27,640.0
16875,67,5,2095.53,1069,93,112,419.11,213.8
16877,12,6,846.62,458,111,156,141.1,76.33
16878,84,1,13.3,12,3,3,13.3,12.0
16880,31,7,1491.43,746,121,174,213.06,106.57
16881,67,1,432.0,600,1,1,432.0,600.0
16882,67,3,705.12,424,39,39,235.04,141.33
16883,187,2,272.48,103,33,37,136.24,51.5
16884,38,2,429.84,320,26,26,214.92,160.0
16885,15,3,450.41,178,82,96,150.14,59.33
16887,35,1,192.32999999999998,156,35,36,192.33,156.0
16889,195,3,1578.67,925,112,135,526.22,308.33
16891,2,5,742.43,265,166,186,148.49,53.0
16892,1,5,518.19,236,87,97,103.64,47.2
16893,367,1,145.93,62,44,45,145.93,62.0
16895,65,1,202.27,91,57,62,202.27,91.0
16897,299,2,289.78,73,37,37,144.89,36.5
16898,26,3,501.03000000000003,412,150,157,167.01,137.33
16899,8,6,1271.06,520,80,123,211.84,86.67
16900,17,3,887.11,833,78,79,295.7,277.67
16902,116,1,1706.88,629,43,44,1706.88,629.0
16903,29,1,363.2,247,50,56,363.2,247.0
16904,4,16,3653.75,1984,387,665,228.36,124.0
16905,5,7,3037.6,1381,117,199,433.94,197.29
16906,82,4,559.59,263,74,86,139.9,65.75
16907,29,5,928.76,286,89,140,185.75,57.2
16909,72,1,379.14,436,18,18,379.14,436.0
16910,4,8,1508.96,884,318,545,188.62,110.5
16912,29,11,2555.58,1025,88,100,232.33,93.18
16913,290,1,113.44,82,8,8,113.44,82.0
16914,36,1,183.76,112,25,30,183.76,112.0
16915,9,6,621.6800000000001,132,46,57,103.61,22.0
16916,24,2,562.41,431,129,136,281.2,215.5
16917,277,1,391.52,232,9,9,391.52,232.0
16918,50,6,1068.82,721,97,128,178.14,120.17
16919,156,11,2592.25,1403,141,326,235.66,127.55
16921,61,1,154.18,154,50,55,154.18,154.0
16923,12,19,7069.08,3344,313,626,372.06,176.0
16924,21,3,829.89,467,69,81,276.63,155.67
16926,371,1,230.25,35,14,14,230.25,35.0
16927,116,3,543.05,993,5,6,181.02,331.0
16928,80,17,2814.7,2092,69,204,165.57,123.06
16929,4,7,1295.39,929,51,77,185.06,132.71
16930,26,3,378.89,339,47,53,126.3,113.0
16931,5,21,4554.87,3134,448,886,216.9,149.24
16932,53,1,150.23000000000002,82,44,48,150.23,82.0
16933,1,2,563.23,288,42,44,281.62,144.0
16934,55,2,931.03,397,59,61,465.52,198.5
16936,26,1,261.9,171,56,56,261.9,171.0
16938,9,4,2711.6800000000003,2533,212,235,677.92,633.25
16940,52,3,3049.88,2169,226,305,1016.63,723.0
16942,13,9,1904.99,805,159,277,211.67,89.44
16943,212,3,816.73,145,23,33,272.24,48.33
16945,22,19,4345.5,2725,137,249,228.71,143.42
16947,236,1,406.48,312,21,21,406.48,312.0
16948,139,3,435.02,1614,15,19,145.01,538.0
16949,4,6,1286.27,791,57,60,214.38,131.83
16950,57,3,1178.56,644,39,42,392.85,214.67
16951,135,3,1277.75,1318,73,86,425.92,439.33
16952,109,2,167.61,92,16,16,83.8,46.0
16953,30,1,20.8,10,1,1,20.8,10.0
16954,1,9,2085.08,1054,40,54,231.68,117.11
16955,185,4,518.67,266,18,25,129.67,66.5
16956,18,1,308.74,114,16,16,308.74,114.0
16957,239,2,416.64,172,15,16,208.32,86.0
16959,87,1,117.35000000000001,49,7,7,117.35,49.0
16960,39,3,507.05,304,92,101,169.02,101.33
16961,116,1,234.17000000000002,125,14,14,234.17,125.0
16963,187,1,110.55000000000001,35,7,7,110.55,35.0
16965,227,1,201.19,291,26,26,201.19,291.0
16966,8,7,2154.97,1981,8,28,307.85,283.0
16967,189,1,319.02,333,21,21,319.02,333.0
16968,4,2,439.43,326,31,31,219.72,163.0
16969,39,3,650.41,816,42,42,216.8,272.0
16971,38,1,357.21,72,40,41,357.21,72.0
16976,267,1,251.51999999999998,88,2,2,251.52,88.0
16978,78,1,344.33,166,39,39,344.33,166.0
16979,4,6,1852.0,865,64,89,308.67,144.17
16980,255,2,1028.46,739,71,81,514.23,369.5
16982,61,1,384.06,182,22,22,384.06,182.0
16983,13,7,1905.87,1335,112,143,272.27,190.71
16984,88,2,4459.52,2380,354,400,2229.76,1190.0
16985,17,10,5464.12,1832,62,120,546.41,183.2
16986,30,2,1873.2,1040,3,3,936.6,520.0
16987,3,7,1616.8,401,74,128,230.97,57.29
16988,5,1,126.12,43,7,7,126.12,43.0
16989,7,6,1133.25,1233,7,12,188.88,205.5
16990,219,1,179.0,100,1,1,179.0,100.0
16992,11,5,1614.31,860,84,93,322.86,172.0
16996,30,6,1456.96,544,13,37,242.83,90.67
16997,288,3,702.0,360,7,12,234.0,120.0
16998,150,4,295.0,76,1,4,73.75,19.0
16999,23,2,484.82,294,21,23,242.41,147.0
17001,1,11,3989.57,2164,75,169,362.69,196.73
17002,86,3,1493.73,679,41,49,497.91,226.33
17004,46,2,1312.1399999999999,771,38,43,656.07,385.5
17006,5,4,781.78,272,37,44,195.44,68.0
17007,51,6,889.9300000000001,597,50,52,148.32,99.5
17010,18,1,195.36,118,11,11,195.36,118.0
17011,30,1,270.9,186,15,15,270.9,186.0
17014,8,3,583.4300000000001,243,63,72,194.48,81.0
17015,29,3,1838.61,1978,182,214,612.87,659.33
17017,3,20,8694.26,6673,88,252,434.71,333.65
17018,41,2,920.1,176,15,16,460.05,88.0
17019,11,4,1258.08,820,166,228,314.52,205.0
17022,31,1,71.0,108,7,7,71.0,108.0
17024,45,3,95.85,69,2,3,31.95,23.0
17025,61,3,357.77,235,8,9,119.26,78.33
17026,185,2,154.83,97,4,4,77.42,48.5
17027,79,6,877.5600000000001,416,110,148,146.26,69.33
17029,111,2,716.0,400,1,2,358.0,200.0
17030,64,1,146.87,146,11,11,146.87,146.0
17031,12,2,380.35,235,19,22,190.18,117.5
17033,86,3,1030.14,750,24,28,343.38,250.0
17034,16,3,745.52,410,28,30,248.51,136.67
17035,246,2,433.53000000000003,229,27,28,216.76,114.5
17037,88,1,1267.32,656,75,75,1267.32,656.0
17038,30,1,112.4,28,22,22,112.4,28.0
17040,138,1,449.73,181,15,15,449.73,181.0
17041,27,3,1071.49,927,59,69,357.16,309.0
17042,3,5,1036.58,990,74,97,207.32,198.0
17043,32,4,1735.18,998,100,102,433.8,249.5
17044,25,1,948.48,504,6,6,948.48,504.0
17045,113,3,339.44,106,20,22,113.15,35.33
17046,157,1,642.02,510,22,22,642.02,510.0
17047,85,3,1100.9,533,59,65,366.97,177.67
17048,118,3,925.35,485,41,43,308.45,161.67
17049,3,9,5655.03,2673,201,317,628.34,297.0
17050,96,6,3185.64,1595,169,308,530.94,265.83
17051,194,1,240.89,179,40,42,240.89,179.0
17052,28,1,399.09,251,72,83,399.09,251.0
17053,131,1,498.48,122,13,13,498.48,122.0
17054,28,5,1356.33,804,64,83,271.27,160.8
17058,82,3,1179.89,592,51,62,393.3,197.33
17059,30,5,3080.39,1850,292,514,616.08,370.0
17060,266,1,234.24,216,5,5,234.24,216.0
17061,74,11,5232.2300000000005,1526,57,99,475.66,138.73
17062,314,4,533.33,418,52,69,133.33,104.5
17063,21,7,1461.14,770,66,78,208.73,110.0
17064,59,3,855.45,316,53,61,285.15,105.33
17068,12,21,4552.14,2164,116,296,216.77,103.05
17069,28,9,2709.7000000000003,1506,111,143,301.08,167.33
17070,114,1,304.24,131,62,62,304.24,131.0
17071,28,9,2429.03,1197,102,140,269.89,133.0
17073,18,4,1446.09,759,142,174,361.52,189.75
17075,18,4,834.12,292,62,77,208.53,73.0
17076,36,3,841.0799999999999,295,17,25,280.36,98.33
17078,36,2,378.2,788,28,28,189.1,394.0
17079,78,1,118.80000000000001,24,2,2,118.8,24.0
17080,22,2,287.62,166,8,8,143.81,83.0
17081,25,2,288.91,77,55,63,144.46,38.5
17082,33,2,2003.8500000000001,1049,75,81,1001.92,524.5
17083,109,3,1405.78,772,24,52,468.59,257.33
17084,35,2,2747.9900000000002,1702,146,149,1374.0,851.0
17085,123,5,1562.4,785,115,186,312.48,157.0
17086,7,6,2050.08,1859,76,96,341.68,309.83
17088,28,4,1991.01,868,96,115,497.75,217.0
17090,4,7,1974.65,903,45,61,282.09,129.0
17091,3,9,3827.76,1746,119,195,425.31,194.0
17092,50,4,1774.03,1130,99,124,443.51,282.5
17094,322,1,302.0,152,14,14,302.0,152.0
17095,23,3,1324.16,618,69,74,441.39,206.0
17096,15,4,1022.13,339,46,48,255.53,84.75
17097,2,8,954.42,459,153,211,119.3,57.38
17100,18,2,971.74,800,65,65,485.87,400.0
17101,10,4,1621.73,815,28,42,405.43,203.75
17102,262,1,25.5,2,1,1,25.5,2.0
17105,159,2,665.78,693,80,90,332.89,346.5
17107,33,6,10797.48,4826,269,416,1799.58,804.33
17109,29,6,881.29,588,107,116,146.88,98.0
17110,165,1,163.29999999999998,50,12,12,163.3,50.0
17111,47,1,231.61,282,29,29,231.61,282.0
17114,6,8,801.12,215,85,123,100.14,26.88
17115,8,3,837.5,372,33,39,279.17,124.0
17117,288,1,116.2,68,9,9,116.2,68.0
17118,318,1,157.02,154,10,10,157.02,154.0
17119,3,2,606.91,334,35,35,303.46,167.0
17120,233,1,307.46,120,18,18,307.46,120.0
17122,119,1,138.32,80,7,7,138.32,80.0
17123,162,1,345.3,246,9,9,345.3,246.0
17124,185,1,294.24,129,31,31,294.24,129.0
17125,50,1,230.5,281,34,35,230.5,281.0
17126,152,5,989.45,780,187,248,197.89,156.0
17128,335,1,157.09,76,14,14,157.09,76.0
17131,5,5,2463.17,983,78,134,492.63,196.6
17133,16,7,4892.240000000001,2730,13,27,698.89,390.0
17134,107,2,413.2,98,21,23,206.6,49.0
17135,16,7,1139.73,1224,34,52,162.82,174.86
17138,276,1,380.5,126,24,24,380.5,126.0
17139,16,12,10650.77,5176,309,477,887.56,431.33
17140,247,1,454.12,296,16,18,454.12,296.0
17142,239,1,579.0,81,15,15,579.0,81.0
17144,1,2,984.57,483,42,48,492.28,241.5
17146,106,3,749.78,212,33,35,249.93,70.67
17147,23,4,1714.59,882,68,81,428.65,220.5
17148,52,1,124.88,82,9,9,124.88,82.0
17152,195,3,1689.5,517,9,14,563.17,172.33
17153,24,1,213.78,104,14,14,213.78,104.0
17154,75,1,329.34,490,23,23,329.34,490.0
17155,18,2,251.7,242,19,20,125.85,121.0
17157,8,2,319.0,172,11,13,159.5,86.0
17158,32,3,1266.97,778,53,67,422.32,259.33
17159,22,3,1538.88,1111,96,101,512.96,370.33
17160,31,6,3518.03,2856,111,229,586.34,476.0
17162,29,10,1715.46,1001,81,104,171.55,100.1
17163,22,2,293.1,66,3,5,146.55,33.0
17164,33,7,2467.35,1501,92,144,352.48,214.43
17165,284,1,158.68,100,10,10,158.68,100.0
17166,39,2,206.34,78,11,12,103.17,39.0
17169,58,2,835.78,526,51,54,417.89,263.0
17171,289,1,224.91,185,16,16,224.91,185.0
17172,79,1,317.76,480,15,15,317.76,480.0
17173,5,8,3766.6,1122,36,86,470.82,140.25
17174,218,1,59.9,41,4,4,59.9,41.0
17175,44,4,1443.69,866,42,63,360.92,216.5
17176,202,1,306.13,170,15,15,306.13,170.0
17179,178,3,711.79,290,56,80,237.26,96.67
17180,56,4,783.97,670,91,125,195.99,167.5
17181,57,2,239.92000000000002,241,23,23,119.96,120.5
17183,8,6,3347.31,1296,42,73,557.88,216.0
17186,47,2,144.0,200,1,2,72.0,100.0
17187,227,1,203.95,144,10,10,203.95,144.0
17188,11,7,2474.23,1328,71,84,353.46,189.71
17189,106,2,383.75,226,52,60,191.88,113.0
17190,59,2,444.74,161,19,19,222.37,80.5
17191,28,7,2093.68,1166,163,236,299.1,166.57
17193,36,7,1699.3,1254,17,32,242.76,179.14
17194,274,2,262.62,119,26,29,131.31,59.5
17197,30,1,1013.01,191,29,29,1013.01,191.0
17198,24,3,692.22,357,89,96,230.74,119.0
17201,54,1,289.78000000000003,231,38,38,289.78,231.0
17203,36,6,3560.08,2846,116,148,593.35,474.33
17204,175,4,1564.56,646,44,57,391.14,161.5
17205,54,1,384.08,884,13,13,384.08,884.0
17206,53,1,204.24,76,7,7,204.24,76.0
17211,27,8,2317.2200000000003,1323,150,211,289.65,165.38
17212,253,1,226.85,147,4,4,226.85,147.0
17213,40,7,2781.23,1176,85,157,397.32,168.0
17214,60,6,1059.1200000000001,272,79,101,176.52,45.33
17217,234,1,113.5,24,9,9,113.5,24.0
17218,4,10,1951.97,955,146,271,195.2,95.5
17219,32,1,114.23,89,24,25,114.23,89.0
17220,24,14,3187.55,1897,303,467,227.68,135.5
17221,7,2,334.48,287,59,62,167.24,143.5
17222,65,1,328.65,122,27,27,328.65,122.0
17223,310,2,416.89,110,43,48,208.44,55.0
17226,309,1,393.49,406,21,21,393.49,406.0
17227,19,6,939.32,741,28,47,156.55,123.5
17228,16,8,1906.09,1532,140,208,238.26,191.5
17229,96,2,318.76,185,39,47,159.38,92.5
17230,264,8,3638.41,1651,51,69,454.8,206.38
17231,12,10,3124.72,1724,292,531,312.47,172.4
17232,3,2,417.77,202,30,35,208.88,101.0
17233,35,1,190.88,131,25,25,190.88,131.0
17234,183,1,149.89,55,14,14,149.89,55.0
17235,25,2,550.0600000000001,224,24,29,275.03,112.0
17236,13,6,916.13,474,88,105,152.69,79.0
17237,11,2,314.69,105,18,19,157.34,52.5
17238,3,17,3719.1,1807,297,555,218.77,106.29
17239,313,1,382.5,150,15,15,382.5,150.0
17242,108,2,1135.04,611,30,40,567.52,305.5
17243,1,26,8540.05,3320,180,387,328.46,127.69
17244,53,1,954.9,616,31,31,954.9,616.0
17245,205,1,171.45000000000002,75,9,9,171.45,75.0
17247,15,1,280.09000000000003,105,53,54,280.09,105.0
17248,120,1,318.65,213,68,69,318.65,213.0
17250,4,2,381.97,167,55,56,190.98,83.5
17251,363,1,269.83,108,37,37,269.83,108.0
17252,117,2,348.90999999999997,192,86,86,174.46,96.0
17253,18,1,178.26,43,18,18,178.26,43.0
17254,5,2,271.19,251,100,111,135.6,125.5
17255,41,2,291.48,227,69,74,145.74,113.5
17256,107,2,240.0,141,12,16,120.0,70.5
17259,148,2,581.23,388,104,116,290.62,194.0
17262,52,5,1253.3600000000001,367,9,12,250.67,73.4
17263,208,1,63.440000000000005,36,23,23,63.44,36.0
17265,139,2,550.01,389,106,122,275.0,194.5
17266,2,3,296.58,153,60,73,98.86,51.0
17267,127,2,317.2,158,37,37,158.6,79.0
17268,108,4,763.64,844,3,6,190.91,211.0
17272,42,4,2148.63,1778,70,114,537.16,444.5
17274,35,1,107.82,77,24,25,107.82,77.0
17277,228,2,1065.3500000000001,430,67,69,532.68,215.0
17278,241,1,246.04000000000002,179,15,15,246.04,179.0
17279,58,1,187.82999999999998,48,8,9,187.83,48.0
17282,130,3,1685.46,1866,79,89,561.82,622.0
17284,60,6,1647.48,1362,229,291,274.58,227.0
17286,22,1,151.37,117,44,44,151.37,117.0
17287,26,7,1049.06,556,88,122,149.87,79.43
17288,9,7,1417.6299999999999,1201,118,140,202.52,171.57
17289,32,3,931.02,513,86,104,310.34,171.0
17290,4,2,513.01,397,92,96,256.5,198.5
17291,308,1,550.8000000000001,72,1,1,550.8,72.0
17293,8,9,1854.06,1135,93,132,206.01,126.11
17295,29,3,547.0,293,53,68,182.33,97.67
17297,17,1,128.18,65,49,49,128.18,65.0
17298,101,2,498.42,387,30,30,249.21,193.5
17299,12,4,656.61,668,50,55,164.15,167.0
17301,21,1,163.24,137,59,59,163.24,137.0
17302,15,5,1135.63,575,68,79,227.13,115.0
17303,361,1,250.04,144,53,53,250.04,144.0
17306,11,19,8631.31,11491,13,66,454.28,604.79
17309,95,1,82.75,41,11,12,82.75,41.0
17311,78,2,1384.85,1005,55,55,692.42,502.5
17312,139,3,644.3,372,11,14,214.77,124.0
17313,31,1,2328.84,1402,24,24,2328.84,1402.0
17314,25,8,2527.92,1896,120,131,315.99,237.0
17315,2,38,6281.2300000000005,3863,256,471,165.3,101.66
17317,46,3,2600.34,1146,8,9,866.78,382.0
17320,100,3,1200.6200000000001,634,57,73,400.21,211.33
17321,8,2,657.16,364,94,99,328.58,182.0
17323,15,7,906.52,760,125,195,129.5,108.57
17324,18,4,986.48,843,43,49,246.62,210.75
17325,280,1,96.8,60,6,6,96.8,60.0
17329,14,2,523.11,142,29,33,261.56,71.0
17330,23,2,363.9,120,5,6,181.95,60.0
17331,124,1,175.2,16,1,1,175.2,16.0
17333,86,1,494.25,375,28,28,494.25,375.0
17334,302,2,307.02000000000004,315,11,11,153.51,157.5
17337,151,4,1981.06,1247,421,521,495.26,311.75
17338,17,8,6493.54,3059,389,721,811.69,382.38
17339,94,2,243.36,152,9,9,121.68,76.0
17340,30,11,12353.29,5967,229,407,1123.03,542.45
17341,157,3,682.29,443,147,157,227.43,147.67
17343,355,1,193.64,56,17,17,193.64,56.0
17344,46,1,157.62,65,31,31,157.62,65.0
17345,15,4,519.6899999999999,341,70,83,129.92,85.25
17346,4,15,2622.88,1617,299,483,174.86,107.8
17347,86,1,228.96,216,1,1,228.96,216.0
17348,15,5,1156.6,1398,180,213,231.32,279.6
17349,179,1,98.25,102,8,8,98.25,102.0
17350,8,4,1281.32,770,66,70,320.33,192.5
17351,36,3,587.15,113,22,27,195.72,37.67
17353,129,2,1740.0,1200,5,8,870.0,600.0
17354,51,1,1393.06,1006,15,16,1393.06,1006.0
17356,312,1,178.22,166,19,19,178.22,166.0
17357,24,2,384.39,152,41,44,192.2,76.0
17358,303,2,360.81,190,55,58,180.4,95.0
17359,11,1,127.86,161,13,15,127.86,161.0
17360,17,3,568.24,328,113,125,189.41,109.33
17361,49,3,488.2,157,26,29,162.73,52.33
17362,239,2,312.23,191,30,35,156.12,95.5
17364,1,11,4462.68,2692,288,406,405.7,244.73
17365,13,8,4767.36,4749,278,465,595.92,593.62
17367,238,1,167.55,149,33,33,167.55,149.0
17368,23,8,1878.87,1377,93,107,234.86,172.12
17370,73,4,446.18,540,31,33,111.54,135.0
17371,17,3,418.4,151,83,86,139.47,50.33
17372,41,8,1337.18,747,215,251,167.15,93.38
17373,40,4,646.92,408,47,57,161.73,102.0
17374,219,2,495.77,85,24,28,247.88,42.5
17375,199,3,400.1,367,63,69,133.37,122.33
17376,71,2,203.2,86,23,24,101.6,43.0
17377,24,20,4058.32,2038,190,404,202.92,101.9
17379,11,1,389.71999999999997,623,71,78,389.72,623.0
17381,9,29,20275.61,25649,40,109,699.16,884.45
17382,65,1,65.4,25,2,2,65.4,25.0
17383,4,1,193.39000000000001,148,49,49,193.39,148.0
17384,19,2,336.4,88,12,15,168.2,44.0
17385,15,1,256.11,197,42,45,256.11,197.0
17386,8,6,2686.42,1902,23,28,447.74,317.0
17387,20,2,746.81,522,71,76,373.4,261.0
17388,78,4,1259.56,1068,13,15,314.89,267.0
17389,1,34,31833.68,7612,45,213,936.28,223.88
17391,164,2,508.8,480,2,3,254.4,240.0
17392,307,2,417.27,277,53,56,208.64,138.5
17394,219,1,203.86999999999998,241,4,4,203.87,241.0
17396,39,8,7330.8,2005,24,27,916.35,250.62
17397,22,2,681.41,250,88,89,340.7,125.0
17398,115,3,653.38,310,30,38,217.79,103.33
17400,126,5,2097.84,1088,175,206,419.57,217.6
17402,5,13,2633.85,701,33,59,202.6,53.92
17403,36,1,263.92,111,32,32,263.92,111.0
17404,4,15,31906.82,32748,111,198,2127.12,2183.2
17405,1,3,1031.41,726,77,82,343.8,242.0
17406,333,3,2184.42,780,99,111,728.14,260.0
17408,163,1,32.65,3,2,2,32.65,3.0
17409,185,2,771.85,105,13,13,385.92,52.5
17410,16,5,1214.72,616,57,64,242.94,123.2
17411,12,3,778.94,306,39,41,259.65,102.0
17412,3,7,1258.06,738,48,66,179.72,105.43
17414,44,2,778.0,2100,5,6,389.0,1050.0
17415,80,1,507.84,114,14,14,507.84,114.0
17416,30,7,6893.42,4302,186,269,984.77,614.57
17418,42,2,463.46000000000004,289,29,30,231.73,144.5
17419,11,12,4226.57,1876,155,206,352.21,156.33
17420,50,3,598.83,265,28,30,199.61,88.33
17422,16,6,1979.37,2253,93,117,329.9,375.5
17423,46,2,698.41,459,26,26,349.2,229.5
17425,19,2,759.1700000000001,407,42,43,379.58,203.5
17426,8,6,5037.26,3094,179,271,839.54,515.67
17427,72,1,100.8,34,2,2,100.8,34.0
17428,1,28,17256.85,9474,252,328,616.32,338.36
17429,128,3,524.9200000000001,624,36,39,174.97,208.0
17430,33,2,265.76,190,14,14,132.88,95.0
17431,313,1,403.3,292,41,43,403.3,292.0
17432,18,2,365.76,207,44,48,182.88,103.5
17433,88,1,303.16,185,53,54,303.16,185.0
17434,2,7,2373.82,1693,100,134,339.12,241.86
17436,2,2,216.3,90,7,9,108.15,45.0
17438,254,1,388.45000000000005,103,17,17,388.45,103.0
17440,157,3,186.42000000000002,246,3,5,62.14,82.0
17442,37,6,2248.56,1496,96,135,374.76,249.33
17443,220,1,534.24,504,1,1,534.24,504.0
17444,148,3,2940.04,2119,132,135,980.01,706.33
17446,177,2,120.89999999999999,198,6,9,60.45,99.0
17447,40,2,541.53,443,33,36,270.76,221.5
17449,2,7,2519.21,1121,178,276,359.89,160.14
17450,8,46,194390.79,69973,124,336,4225.89,1521.15
17451,1,7,1721.4,1203,83,100,245.91,171.86
17453,18,2,486.72,219,19,19,243.36,109.5
17454,192,4,517.53,243,57,61,129.38,60.75
17455,204,1,131.7,66,8,8,131.7,66.0
17456,365,1,249.86,222,17,17,249.86,222.0
17457,127,5,1737.7,826,14,19,347.54,165.2
17458,15,1,316.5,170,52,54,316.5,170.0
17459,43,2,657.3,537,88,111,328.65,268.5
17460,94,6,622.4300000000001,236,18,29,103.74,39.33
17461,23,3,735.82,770,104,106,245.27,256.67
17462,60,2,675.69,227,25,27,337.84,113.5
17463,16,5,1875.8600000000001,1086,162,208,375.17,217.2
17464,158,1,289.96000000000004,220,9,9,289.96,220.0
17466,10,2,763.28,306,41,41,381.64,153.0
17468,10,2,137.0,116,5,5,68.5,58.0
17469,16,5,1870.97,787,61,88,374.19,157.4
17470,45,5,1125.07,1675,67,78,225.01,335.0
17472,191,3,697.54,455,142,174,232.51,151.67
17475,79,1,194.37,178,14,14,194.37,178.0
17480,78,1,511.82,338,29,29,511.82,338.0
17481,4,4,1255.59,1061,69,82,313.9,265.25
17483,65,3,414.04,191,18,21,138.01,63.67
17486,261,1,396.87,191,24,24,396.87,191.0
17489,59,2,376.64,428,28,29,188.32,214.0
17490,1,7,2092.32,1134,63,76,298.9,162.0
17491,1,10,3558.87,2013,72,109,355.89,201.3
17492,248,1,374.57,155,12,12,374.57,155.0
17495,8,2,497.56,229,21,27,248.78,114.5
17496,359,1,271.05,79,10,10,271.05,79.0
17498,76,1,272.21999999999997,394,17,17,272.22,394.0
17499,290,1,622.88,711,40,40,622.88,711.0
17500,17,3,1138.0,17,3,5,379.33,5.67
17501,221,2,288.6,160,18,18,144.3,80.0
17502,9,4,689.1,376,25,28,172.28,94.0
17503,3,2,558.96,486,36,38,279.48,243.0
17504,206,9,2997.03,1664,112,127,333.0,184.89
17505,162,2,1145.8400000000001,556,48,52,572.92,278.0
17506,76,1,302.2,139,14,14,302.2,139.0
17507,262,2,605.58,359,79,88,302.79,179.5
17508,281,1,387.31,289,22,22,387.31,289.0
17509,58,8,6083.64,3512,75,364,760.46,439.0
17510,25,1,308.48,214,20,20,308.48,214.0
17511,3,31,91062.38,64549,453,963,2937.5,2082.23
17512,29,10,2924.9900000000002,2753,61,105,292.5,275.3
17513,72,1,513.2,254,6,6,513.2,254.0
17514,128,1,208.65,135,40,40,208.65,135.0
